sample_id,repo_slug,PrimaryCategory,Category,CategorySet,Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),test_class,test_simple_class,test_method,maven_test_selector,pipeline_status,pipeline_failure_class,remote_repo_dir,remote_module_dir,validated_module_path,validated_test_identifier,validated_maven_test_selector,validation_log_path,validation_elapsed_seconds,IsCompositeCategory,pipeline_updated_at,test_file_candidates_json,test_file_found,validation_command,validation_ok,validation_returncode,validation_stage,validation_timed_out
google__TestParameterInjector__45f4d560986a,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[INT_TO_INT],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,parseYamlStringToJavaType_success[INT_TO_INT],ParameterValueParsingTest#parseYamlStringToJavaType_success[INT_TO_INT],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__45f4d560986a/repo,data/worktrees/idoft/google__TestParameterInjector__45f4d560986a/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[INT_TO_INT],ParameterValueParsingTest#parseYamlStringToJavaType_success[INT_TO_INT],runs/logs/build_smoke_pipeline/google__TestParameterInjector__45f4d560986a.log,4.52,false,2026-05-26T23:23:45.400592+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__45f4d560986a/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#parseYamlStringToJavaType_success[INT_TO_INT] test,True,0,build,False
google__TestParameterInjector__48672d3f6ec3,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[LONG_TO_STRING],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,parseYamlStringToJavaType_success[LONG_TO_STRING],ParameterValueParsingTest#parseYamlStringToJavaType_success[LONG_TO_STRING],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__48672d3f6ec3/repo,data/worktrees/idoft/google__TestParameterInjector__48672d3f6ec3/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[LONG_TO_STRING],ParameterValueParsingTest#parseYamlStringToJavaType_success[LONG_TO_STRING],runs/logs/build_smoke_pipeline/google__TestParameterInjector__48672d3f6ec3.log,4.8,false,2026-05-26T23:24:45.976987+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__48672d3f6ec3/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#parseYamlStringToJavaType_success[LONG_TO_STRING] test,True,0,build,False
google__TestParameterInjector__491b424dabe8,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[MultipleAnnotationTestClassWithAnnotation:SUCCESS_ALWAYS],com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest,TestParameterAnnotationMethodProcessorTest,test[MultipleAnnotationTestClassWithAnnotation:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[MultipleAnnotationTestClassWithAnnotation:SUCCESS_ALWAYS],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__491b424dabe8/repo,data/worktrees/idoft/google__TestParameterInjector__491b424dabe8/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[MultipleAnnotationTestClassWithAnnotation:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[MultipleAnnotationTestClassWithAnnotation:SUCCESS_ALWAYS],runs/logs/build_smoke_pipeline/google__TestParameterInjector__491b424dabe8.log,4.73,false,2026-05-26T23:27:45.912991+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__491b424dabe8/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/TestParameterAnnotationMethodProcessorTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=TestParameterAnnotationMethodProcessorTest#test[MultipleAnnotationTestClassWithAnnotation:SUCCESS_ALWAYS] test,True,0,build,False
google__TestParameterInjector__51d873c7f4cc,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[DuplicateFieldAnnotationTestClass:SUCCESS_ALWAYS],com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest,TestParameterAnnotationMethodProcessorTest,test[DuplicateFieldAnnotationTestClass:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[DuplicateFieldAnnotationTestClass:SUCCESS_ALWAYS],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__51d873c7f4cc/repo,data/worktrees/idoft/google__TestParameterInjector__51d873c7f4cc/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[DuplicateFieldAnnotationTestClass:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[DuplicateFieldAnnotationTestClass:SUCCESS_ALWAYS],runs/logs/build_smoke_pipeline/google__TestParameterInjector__51d873c7f4cc.log,4.42,false,2026-05-26T23:26:37.002812+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__51d873c7f4cc/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/TestParameterAnnotationMethodProcessorTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=TestParameterAnnotationMethodProcessorTest#test[DuplicateFieldAnnotationTestClass:SUCCESS_ALWAYS] test,True,0,build,False
google__TestParameterInjector__5e2951285527,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[MultipleAllEnumValuesAnnotationClass:SUCCESS_ALWAYS],com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest,TestParameterAnnotationMethodProcessorTest,test[MultipleAllEnumValuesAnnotationClass:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[MultipleAllEnumValuesAnnotationClass:SUCCESS_ALWAYS],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__5e2951285527/repo,data/worktrees/idoft/google__TestParameterInjector__5e2951285527/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[MultipleAllEnumValuesAnnotationClass:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[MultipleAllEnumValuesAnnotationClass:SUCCESS_ALWAYS],runs/logs/build_smoke_pipeline/google__TestParameterInjector__5e2951285527.log,4.46,false,2026-05-26T23:27:36.078515+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__5e2951285527/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/TestParameterAnnotationMethodProcessorTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=TestParameterAnnotationMethodProcessorTest#test[MultipleAllEnumValuesAnnotationClass:SUCCESS_ALWAYS] test,True,0,build,False
google__TestParameterInjector__5eb869db709b,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[INFINITY_TO_DOUBLE],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,parseYamlStringToJavaType_success[INFINITY_TO_DOUBLE],ParameterValueParsingTest#parseYamlStringToJavaType_success[INFINITY_TO_DOUBLE],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__5eb869db709b/repo,data/worktrees/idoft/google__TestParameterInjector__5eb869db709b/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[INFINITY_TO_DOUBLE],ParameterValueParsingTest#parseYamlStringToJavaType_success[INFINITY_TO_DOUBLE],runs/logs/build_smoke_pipeline/google__TestParameterInjector__5eb869db709b.log,5.29,false,2026-05-26T23:22:56.091029+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__5eb869db709b/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#parseYamlStringToJavaType_success[INFINITY_TO_DOUBLE] test,True,0,build,False
google__TestParameterInjector__66b9939902ca,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[STRING_TO_BYTESTRING],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,parseYamlStringToJavaType_success[STRING_TO_BYTESTRING],ParameterValueParsingTest#parseYamlStringToJavaType_success[STRING_TO_BYTESTRING],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__66b9939902ca/repo,data/worktrees/idoft/google__TestParameterInjector__66b9939902ca/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[STRING_TO_BYTESTRING],ParameterValueParsingTest#parseYamlStringToJavaType_success[STRING_TO_BYTESTRING],runs/logs/build_smoke_pipeline/google__TestParameterInjector__66b9939902ca.log,4.89,false,2026-05-26T23:25:37.088681+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__66b9939902ca/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#parseYamlStringToJavaType_success[STRING_TO_BYTESTRING] test,True,0,build,False
google__TestParameterInjector__6a055a14a105,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[BIG_INTEGER_TO_BIGINTEGER],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,parseYamlStringToJavaType_success[BIG_INTEGER_TO_BIGINTEGER],ParameterValueParsingTest#parseYamlStringToJavaType_success[BIG_INTEGER_TO_BIGINTEGER],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__6a055a14a105/repo,data/worktrees/idoft/google__TestParameterInjector__6a055a14a105/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[BIG_INTEGER_TO_BIGINTEGER],ParameterValueParsingTest#parseYamlStringToJavaType_success[BIG_INTEGER_TO_BIGINTEGER],runs/logs/build_smoke_pipeline/google__TestParameterInjector__6a055a14a105.log,4.54,false,2026-05-26T23:21:56.942414+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__6a055a14a105/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#parseYamlStringToJavaType_success[BIG_INTEGER_TO_BIGINTEGER] test,True,0,build,False
google__TestParameterInjector__6d2061af6876,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.formatTestNameString_success[NULL_STRING],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,formatTestNameString_success[NULL_STRING],ParameterValueParsingTest#formatTestNameString_success[NULL_STRING],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__6d2061af6876/repo,data/worktrees/idoft/google__TestParameterInjector__6d2061af6876/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.formatTestNameString_success[NULL_STRING],ParameterValueParsingTest#formatTestNameString_success[NULL_STRING],runs/logs/build_smoke_pipeline/google__TestParameterInjector__6d2061af6876.log,4.49,false,2026-05-26T23:21:37.704552+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__6d2061af6876/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#formatTestNameString_success[NULL_STRING] test,True,0,build,False
google__TestParameterInjector__6dc7d4760cfa,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[INT_TO_LONG],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,parseYamlStringToJavaType_success[INT_TO_LONG],ParameterValueParsingTest#parseYamlStringToJavaType_success[INT_TO_LONG],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__6dc7d4760cfa/repo,data/worktrees/idoft/google__TestParameterInjector__6dc7d4760cfa/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[INT_TO_LONG],ParameterValueParsingTest#parseYamlStringToJavaType_success[INT_TO_LONG],runs/logs/build_smoke_pipeline/google__TestParameterInjector__6dc7d4760cfa.log,4.66,false,2026-05-26T23:23:55.798591+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__6dc7d4760cfa/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#parseYamlStringToJavaType_success[INT_TO_LONG] test,True,0,build,False
google__TestParameterInjector__784863b5cea4,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[IndependentAnnotation:SUCCESS_ALWAYS],com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest,TestParameterAnnotationMethodProcessorTest,test[IndependentAnnotation:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[IndependentAnnotation:SUCCESS_ALWAYS],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__784863b5cea4/repo,data/worktrees/idoft/google__TestParameterInjector__784863b5cea4/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.TestParameterAnnotationMethodProcessorTest.test[IndependentAnnotation:SUCCESS_ALWAYS],TestParameterAnnotationMethodProcessorTest#test[IndependentAnnotation:SUCCESS_ALWAYS],runs/logs/build_smoke_pipeline/google__TestParameterInjector__784863b5cea4.log,4.55,false,2026-05-26T23:27:06.383124+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__784863b5cea4/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/TestParameterAnnotationMethodProcessorTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=TestParameterAnnotationMethodProcessorTest#test[IndependentAnnotation:SUCCESS_ALWAYS] test,True,0,build,False
google__TestParameterInjector__79d13f6cc655,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[BOOLEAN_TO_STRING],com.google.testing.junit.testparameterinjector.ParameterValueParsingTest,ParameterValueParsingTest,parseYamlStringToJavaType_success[BOOLEAN_TO_STRING],ParameterValueParsingTest#parseYamlStringToJavaType_success[BOOLEAN_TO_STRING],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__79d13f6cc655/repo,data/worktrees/idoft/google__TestParameterInjector__79d13f6cc655/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.ParameterValueParsingTest.parseYamlStringToJavaType_success[BOOLEAN_TO_STRING],ParameterValueParsingTest#parseYamlStringToJavaType_success[BOOLEAN_TO_STRING],runs/logs/build_smoke_pipeline/google__TestParameterInjector__79d13f6cc655.log,4.68,false,2026-05-26T23:22:35.755005+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__79d13f6cc655/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/ParameterValueParsingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ParameterValueParsingTest#parseYamlStringToJavaType_success[BOOLEAN_TO_STRING] test,True,0,build,False
google__TestParameterInjector__8ef38bdd3fdd,google/TestParameterInjector,ID,ID,"[""ID""]",https://github.com/google/TestParameterInjector,5d67f8cb66481638bcd117227bd0103c32c84491,junit4,com.google.testing.junit.testparameterinjector.TestParametersMethodProcessorTest.test_success[MixedWithTestParameterMethodAnnotation],com.google.testing.junit.testparameterinjector.TestParametersMethodProcessorTest,TestParametersMethodProcessorTest,test_success[MixedWithTestParameterMethodAnnotation],TestParametersMethodProcessorTest#test_success[MixedWithTestParameterMethodAnnotation],verified_feasible,,data/worktrees/idoft/google__TestParameterInjector__8ef38bdd3fdd/repo,data/worktrees/idoft/google__TestParameterInjector__8ef38bdd3fdd/repo/junit4,junit4,com.google.testing.junit.testparameterinjector.TestParametersMethodProcessorTest.test_success[MixedWithTestParameterMethodAnnotation],TestParametersMethodProcessorTest#test_success[MixedWithTestParameterMethodAnnotation],runs/logs/build_smoke_pipeline/google__TestParameterInjector__8ef38bdd3fdd.log,4.64,false,2026-05-26T23:28:25.342389+00:00,"[""data/worktrees/idoft/google__TestParameterInjector__8ef38bdd3fdd/repo/junit4/src/test/java/com/google/testing/junit/testparameterinjector/TestParametersMethodProcessorTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=TestParametersMethodProcessorTest#test_success[MixedWithTestParameterMethodAnnotation] test,True,0,build,False
